Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Jose J.",0:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Vazquez, Christian",37:46,3,7,43%,1,3,33%,1,2,50%,0,4,4,4,1,2,1,0,10
"Han, Francis Jonathan",24:25,1,2,50%,0,3,0%,0,0,0%,0,5,5,5,2,3,2,0,2
"Rivera, Norberto",2:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ruiz, Marcos A.",2:14,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Rivera, Axel",12:58,1,4,25%,0,0,0%,1,2,50%,3,1,4,0,2,0,0,0,3
"Oliver, Jonathan",26:44,5,6,83%,0,0,0%,0,3,0%,5,5,10,0,2,3,1,2,10
"Casiano, Roberto",13:01,1,4,25%,0,1,0%,0,0,0%,0,0,0,2,1,2,2,0,2
"Rivera, Jose Luis",22:54,5,6,83%,0,2,0%,3,7,43%,2,5,7,0,1,0,1,0,13
"Perez, Manuel",20:17,1,6,17%,1,1,100%,0,0,0%,1,2,3,1,3,1,0,1,5
"Freije, Matt",36:49,4,12,33%,4,8,50%,6,8,75%,3,4,7,0,4,2,1,0,26
Totals:,,21,48,44%,6,18,33%,11,22,50%,15,26,41,12,16,13,8,3,71
