Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",8:07,0,2,0%,0,0,0%,1,2,50%,0,2,2,0,1,0,1,0,1
"Soto, Joseph",28:14,0,5,0%,3,6,50%,4,9,44%,1,2,3,6,4,1,1,0,13
"Akindele, Jeleel",23:54,3,5,60%,0,0,0%,7,10,70%,3,5,8,4,4,2,1,1,13
"Pellot, Jesse",28:53,0,3,0%,2,5,40%,4,4,100%,2,8,10,1,3,2,1,0,10
"Dalmau, Christian",12:30,2,4,50%,1,2,50%,0,2,0%,2,1,3,2,4,0,1,0,7
"Sanabria, Jorge",9:31,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,2
"Villegas, Johwen",34:17,3,5,60%,5,11,45%,0,0,0%,3,2,5,1,1,0,1,0,21
"Gierbolini, Joel",8:28,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,1,2
"Graham, Paul",11:53,2,3,67%,0,1,0%,2,2,100%,0,2,2,1,0,1,0,0,6
"Franklin, Alexander",34:08,1,6,17%,0,2,0%,0,2,0%,0,1,1,3,3,2,1,1,2
Totals:,,13,36,36%,11,27,41%,18,31,58%,11,25,36,18,23,9,7,3,77
