Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fontan, Jio",31:35,3,8,38%,1,2,50%,1,1,100%,0,0,0,0,1,2,2,1,10
"Rosas, Samuel",8:24,1,2,50%,0,1,0%,0,0,0%,1,0,1,2,5,0,1,0,2
"Strong, Carlos",40,4,8,50%,3,5,60%,3,3,100%,1,6,7,1,3,3,0,0,20
"Portalatin, Wayne",8:39,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,2,0,0,0
"Liz, Víctor",29:39,1,2,50%,1,5,20%,4,4,100%,0,5,5,1,1,1,1,1,9
"De Jesus, Manuel",12:27,0,1,0%,0,3,0%,0,0,0%,1,1,2,1,1,1,1,0,0
"Guitián, José",18:07,1,2,50%,1,5,20%,0,0,0%,2,2,4,0,3,0,0,0,5
"Hickerson, LeRoy",25:36,4,9,44%,0,3,0%,7,9,78%,1,0,1,2,2,0,0,0,15
"Sensley, Julian",25:29,3,7,43%,0,2,0%,2,2,100%,1,2,3,2,2,1,0,1,8
Totals:,,17,39,44%,6,26,23%,17,19,89%,7,17,24,9,20,10,5,3,69
