Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",18:19,1,1,100%,1,2,50%,2,4,50%,0,5,5,3,3,1,2,0,7
"Rodriguez, Jose G.",14:59,1,3,33%,2,5,40%,2,2,100%,0,3,3,3,0,2,0,0,10
"Alvarado, Omar J.",5:13,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Duran, Cliff",20:14,1,2,50%,2,5,40%,0,0,0%,0,3,3,6,1,1,0,0,8
"Caraballo, Jerome",3:16,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,0,0,1,0,0
"Suárez, Rasham",19:45,0,1,0%,2,6,33%,0,0,0%,0,3,3,3,1,0,1,0,6
"Butler, Nathaniel",16:22,5,5,100%,0,0,0%,0,0,0%,0,1,1,2,0,0,2,0,10
"Arroyo, Carlos Andrés",5:44,1,1,100%,1,1,100%,1,2,50%,0,0,0,0,1,0,1,0,6
"Fournier, Pedro",5:44,2,3,67%,0,0,0%,2,2,100%,2,3,5,0,0,0,0,0,6
"Mitchell, Tony",20:52,3,4,75%,4,8,50%,2,4,50%,0,1,1,3,2,0,1,1,20
"Laury, David",25:58,3,10,30%,1,1,100%,3,6,50%,2,10,12,8,1,2,0,1,12
"Young, Kevin",16:48,1,3,33%,0,0,0%,0,0,0%,1,3,4,2,1,1,0,0,2
"Collier, Devon",26:41,3,5,60%,0,2,0%,2,2,100%,2,2,4,4,2,1,1,1,8
Totals:,,21,38,55%,13,31,42%,14,22,64%,7,37,44,34,14,8,9,3,95
