Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",8:55,1,1,100%,0,0,0%,2,2,100%,0,3,3,1,0,0,1,0,4
"Moss, Chris",25:52,1,3,33%,0,0,0%,9,11,82%,2,7,9,3,3,1,0,0,11
"Vassallo, Ángel Daniel",19:19,1,7,14%,3,7,43%,0,0,0%,0,2,2,0,2,1,0,0,11
"Vegerano, Joseph",3:30,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Garcia, Leandro",28:12,4,4,100%,5,7,71%,2,2,100%,1,2,3,4,3,3,1,0,25
"Araujo, Guillermo",19:01,2,3,67%,2,3,67%,2,2,100%,1,0,1,2,5,1,0,1,12
"Cortes, David",22:45,3,5,60%,2,5,40%,0,0,0%,0,5,5,1,2,2,1,0,12
"Rosa, Angel R.",6:29,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,3,2,0,0,0
"Verdejo, Jesus",7:46,2,5,40%,0,2,0%,0,0,0%,1,0,1,1,0,0,0,0,4
"Cruz, Alvin",31:04,0,0,0%,2,3,67%,0,0,0%,0,6,6,8,1,2,2,0,6
"Balkman, Renaldo",21:03,2,5,40%,0,0,0%,1,2,50%,1,3,4,3,3,1,2,2,5
"O'Bryant, Orin",5:56,2,4,50%,0,0,0%,0,0,0%,2,1,3,0,5,0,0,0,4
Totals:,,18,38,47%,14,29,48%,16,19,84%,8,30,38,23,27,14,7,3,94
