Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Paige, Jaysean",36:40,3,6,50%,1,4,25%,3,4,75%,1,2,3,2,3,2,2,0,12
"Polo, Tyler",10:45,0,3,0%,0,0,0%,2,2,100%,2,0,2,0,1,0,1,0,2
"Lopez, Christian",10:17,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Jenkins, Lorenzo",3:20,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Cintron, Jordan",39,4,10,40%,1,4,25%,0,0,0%,3,9,12,3,2,1,1,1,11
"Ruiz, Jared",40,8,13,62%,2,3,67%,1,1,100%,0,2,2,4,2,2,1,0,23
"Jefferson, Davon",30:15,10,18,56%,0,0,0%,2,2,100%,3,7,10,3,1,2,0,0,22
"Pizarro, Christian Jomar",29:43,4,5,80%,1,4,25%,2,2,100%,0,3,3,9,3,3,0,0,13
Totals:,,29,55,53%,5,15,33%,12,13,92%,9,24,33,21,12,10,5,1,85
