Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Erick",14:58,1,1,100%,0,2,0%,0,0,0%,0,1,1,0,1,1,0,0,2
"Western, Franklin",36:38,5,10,50%,0,1,0%,6,8,75%,3,3,6,4,2,1,1,0,16
"Wingate, Jason",16:56,2,4,50%,1,2,50%,0,0,0%,0,0,0,3,3,2,1,0,7
"Soto, Josue",10:36,0,0,0%,0,0,0%,1,2,50%,2,1,3,1,2,1,0,0,1
"Mitchell, Markus",8:32,1,1,100%,0,0,0%,0,0,0%,1,2,3,0,1,0,1,0,2
"Barbosa, Raymond",11:54,2,5,40%,1,3,33%,2,2,100%,1,1,2,0,2,1,1,0,9
"Mojica, Javier",38:18,7,10,70%,3,6,50%,2,3,67%,0,6,6,3,1,6,2,0,25
"Johnson, DeMarco",24:52,2,5,40%,0,0,0%,2,4,50%,0,1,1,3,1,0,1,0,6
"Traylor, Robert",37:16,6,16,38%,0,0,0%,2,4,50%,4,7,11,3,5,2,0,3,14
Totals:,,26,52,50%,5,14,36%,15,23,65%,11,22,33,17,18,14,7,3,82
