Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Morales, Alexander",23:21,2,4,50%,1,3,33%,5,6,83%,1,4,5,3,2,3,1,2,12
"Tejada, Lance",18:22,0,1,0%,1,4,25%,2,2,100%,0,0,0,3,2,1,0,0,5
"Ortiz, Chris",36:38,6,8,75%,2,5,40%,0,0,0%,1,8,9,2,3,4,1,1,18
"Jefferson, Davon",32:11,7,11,64%,0,0,0%,3,5,60%,5,5,10,5,4,3,0,0,17
"Sosa, Isaac",34:01,5,6,83%,2,6,33%,0,0,0%,0,0,0,2,1,1,1,0,16
"Gonzalez, Eliel",29:52,2,5,40%,0,2,0%,0,0,0%,1,5,6,2,3,2,2,0,4
"Suero, Gerardo",14:48,0,4,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Young, Kevin",10:47,2,2,100%,0,0,0%,0,0,0%,2,0,2,2,1,1,0,0,4
Totals:,,24,41,59%,6,21,29%,10,13,77%,10,23,33,19,16,16,5,3,76
