Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivas, Juan Ramón",13:45,0,0,0%,0,2,0%,0,0,0%,0,2,2,0,3,0,1,0,0
"García, Jonathan",16:44,2,2,100%,2,3,67%,1,2,50%,0,0,0,6,2,1,0,0,11
"Rivera, Félix",1:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"De Jesus, Wesley",7:26,0,0,0%,0,1,0%,0,0,0%,1,1,2,0,2,1,0,0,0
"Ashley, Brandon",16:46,4,6,67%,1,1,100%,1,2,50%,1,4,5,1,5,0,0,1,12
"Manderson, Isaiah",16:29,0,1,0%,1,2,50%,0,0,0%,1,4,5,1,0,1,0,0,3
"Ruiz, Jared",35:21,4,5,80%,0,4,0%,3,5,60%,1,3,4,5,1,5,3,2,11
"Pizarro, Christian Jomar",27:20,1,5,20%,1,5,20%,0,0,0%,0,2,2,6,1,2,1,0,5
"Mercurius, Dinero",3:33,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Tyler, Jeremy",31:07,11,19,58%,0,1,0%,2,3,67%,0,7,7,2,4,2,0,1,24
"Matías, Ángel L.",30:25,3,6,50%,2,2,100%,2,3,67%,2,4,6,2,3,1,0,0,14
Totals:,,25,44,57%,7,22,32%,9,15,60%,6,27,33,23,22,13,5,4,80
